calculo,C. FísICO,C. BiológICO,MecanICO,Servicio social,Literario,Persuasivo,ArtístICO,Musical,valor_amai_normalizado,CARRERA_ACTUAL
0.298341,0.350782,0.502488,0.405806,0.618341,0.680829,0.537512,0.664976,0.802488,0.47,LLE
0.72,0.46,0.458177,0.701215,0.378177,0.418785,0.559392,0.496962,0.601823,0.38,ICO
0.9,0.54,0.42,0.88,0.56,0.38,0.44,0.38,0.58,0.403333,ICO
0.434212,0.46,0.470525,0.44105,0.585788,0.76,0.545788,0.54,0.570525,0.303333,LLE
0.62018,0.69027,0.739279,0.679459,0.67027,0.66018,0.800361,0.720541,0.68991,0.633333,LIA
0.6,0.8,0.64,0.6,0.84,0.76,0.82,1.0,0.88,0.493333,LLE
0.86,0.5,0.44,0.84,0.6,0.46,0.46,0.44,0.5,0.576667,ICO
0.551236,0.416629,0.318876,0.306742,0.674382,0.401124,0.68,0.34,0.591011,0.58,LIA
0.66573,0.64,0.69427,0.62,0.72573,0.61146,0.71427,0.680112,0.682809,0.556667,LIA
0.32,0.32,0.46,0.34,0.76,0.68,0.5,0.6,0.82,0.406667,LLE
0.84,0.48,0.42,0.78,0.42,0.3,0.32,0.52,0.62,0.383333,ICO
0.771416,0.840566,0.639434,0.901133,0.708584,0.551982,0.721699,0.601133,0.779434,0.406667,ISC
0.36,0.6,0.48,0.36,0.62,0.74,0.7,0.62,0.68,0.456667,LLE
0.699742,0.42,0.379871,0.656645,0.343484,0.336516,0.503355,0.31329,0.476645,0.506667,ICO
0.74,0.46,0.64,0.64,0.78,0.5,0.8,0.68,0.64,0.453333,LIA
0.711634,0.70465,0.593483,0.660934,0.7,0.674883,0.865584,0.774883,0.7107,0.476667,LIA
0.268984,0.454492,0.398262,0.308984,0.674492,0.714492,0.52,0.568984,0.798262,0.366667,LLE
0.64,0.48,0.56,0.64,0.54,0.24,0.34,0.4,0.32,0.506667,ICO
0.386689,0.490033,0.450033,0.416656,0.723344,0.673311,0.563344,0.590033,0.733311,0.466667,LLE
0.393005,0.453989,0.44,0.300984,0.654973,0.706995,0.573989,0.606011,0.706995,0.373333,LLE
0.790364,0.74,0.710364,0.763854,0.752292,0.736146,0.772292,0.721927,0.736146,0.59,ISC
0.748489,0.74,0.668489,0.780604,0.718791,0.719396,0.738791,0.730302,0.719396,0.536667,ISC
0.34,0.46,0.5,0.34,0.64,0.64,0.46,0.62,0.74,0.64,LLE
0.56,0.66,0.62,0.72,0.72,0.52,0.58,0.72,0.68,0.45,ISC
0.5,0.58,0.52,0.54,0.5,0.54,0.56,0.5,0.52,0.556667,LIA
0.322383,0.429532,0.532851,0.347149,0.682383,0.722383,0.497617,0.66,0.830468,0.243333,LLE
0.88,0.44,0.52,0.88,0.36,0.36,0.5,0.42,0.56,0.3,ICO
0.747115,0.749807,0.507115,0.782691,0.6,0.595576,0.721346,0.708461,0.704037,0.453333,ISC
0.601078,0.792216,0.674372,0.768862,0.692216,0.655569,0.616647,0.847784,0.736647,0.453333,ISC
0.841905,0.488254,0.440952,0.86,0.473651,0.347302,0.347302,0.345397,0.54,0.583333,ICO
0.728566,0.388566,0.462868,0.64,0.342868,0.417132,0.414265,0.474301,0.571434,0.243333,ICO
0.544663,0.68,0.796166,0.868497,0.552331,0.48,0.595337,0.76,0.655337,0.35,ISC
0.68,0.44,0.3,0.72,0.34,0.42,0.48,0.36,0.64,0.533333,ICO
0.637517,0.809931,0.76,0.804965,0.709931,0.654896,0.644965,0.827586,0.767448,0.58,ISC
0.916911,0.719228,0.422317,0.878841,0.660386,0.521159,0.778841,0.620772,0.777683,0.42,ISC
0.5,0.7,0.74,0.72,0.64,0.66,0.58,0.78,0.72,0.463333,ISC
0.401951,0.521301,0.44,0.378049,0.718699,0.741301,0.56,0.578049,0.661951,0.21,LLE
0.335512,0.404488,0.508976,0.324488,0.711024,0.72,0.5,0.613464,0.808976,0.653333,LLE
0.62,0.64,0.68,0.78,0.76,0.76,0.8,0.5,0.78,0.576667,LIA
0.86,0.68,0.34,0.94,0.64,0.52,0.64,0.64,0.7,0.716667,ISC
0.802285,0.577715,0.421142,0.813714,0.485144,0.32857,0.401142,0.452572,0.5,0.326667,ICO
0.48,0.7,0.7,0.68,0.64,0.66,0.58,0.76,0.72,0.506667,LIA
0.73196,0.84804,0.83402,0.96,0.76299,0.632891,0.81701,0.82,0.91402,0.406667,ISC
0.778257,0.957095,0.84,0.921162,0.740581,0.6,0.684067,0.742324,0.939419,0.403333,ISC
0.585002,0.711249,0.672501,0.686254,0.666247,0.7,0.727499,0.772501,0.970004,0.3,LIA
0.709264,0.510736,0.378527,0.710736,0.390736,0.32,0.406318,0.361473,0.52,0.533333,ICO
0.530852,0.684744,0.694915,0.664744,0.665426,0.654915,0.610511,0.765085,0.699659,0.606667,LIA
0.678957,0.784209,0.718957,0.742122,0.776835,0.933705,0.693669,0.952626,0.927374,0.403333,LLE
0.609267,0.589267,0.598534,0.535445,0.72,0.667644,0.669267,0.623089,0.801466,0.503333,LIA
0.590028,0.639834,0.58,0.460166,0.72,0.620166,0.729806,0.610028,0.800055,0.406667,LIA
0.72,0.42,0.46,0.72,0.44,0.38,0.44,0.46,0.6,0.42,ICO
0.588707,0.722587,0.694117,0.725647,0.66541,0.694353,0.751057,0.802587,0.988707,0.506667,LIA
0.457296,0.454324,0.425676,0.28,0.634324,0.657028,0.488381,0.648648,0.657028,0.38,LLE
0.34,0.475201,0.44,0.385604,0.695201,0.58,0.492802,0.574396,0.782399,0.216667,LLE
0.74895,0.832867,0.672867,0.882516,0.753567,0.48,0.6793,0.566433,0.767834,0.543333,ISC
0.558812,0.672672,0.610891,0.530297,0.750891,0.690297,0.711485,0.681782,0.830297,0.596667,LIA
0.838965,0.48,0.422069,0.778965,0.418965,0.303104,0.328277,0.516896,0.617931,0.476667,ICO
0.840853,0.639574,0.519147,0.820426,0.379574,0.419147,0.459147,0.438721,0.539147,0.59,ICO
0.365678,0.368644,0.452839,0.305678,0.772839,0.727161,0.511356,0.592839,0.701483,0.43,LLE
0.353127,0.493436,0.466873,0.406564,0.706564,0.720309,0.506254,0.633746,0.753436,0.583333,LLE
0.564252,0.737441,0.677874,0.840433,0.702126,0.693189,0.675748,0.751063,0.777874,0.536667,ISC
0.419768,0.460696,0.479536,0.459071,0.601393,0.759768,0.56,0.540464,0.580929,0.653333,LLE
0.450285,0.749715,0.74,0.682714,0.652429,0.548141,0.58,0.78,0.695142,0.613333,ISC
0.76,0.475766,0.416937,0.791532,0.336937,0.384234,0.408468,0.46,0.548468,0.433333,ICO
0.776297,0.438516,0.432594,0.74,0.403703,0.38,0.516297,0.408891,0.572594,0.446667,ICO
0.75576,0.463038,0.37576,0.708481,0.39576,0.394558,0.428481,0.51576,0.48,0.506667,ICO
0.290361,0.345717,0.34679,0.265717,0.356077,0.273931,0.305717,0.323219,0.496429,0.506667,LIA
0.402015,0.502015,0.44,0.334496,0.708993,0.736511,0.588993,0.563489,0.72,0.323333,LLE
0.56,0.66,0.54,0.96,0.46,0.42,0.4,0.7,0.72,0.483333,ICO
0.332605,0.25589,0.31233,0.260275,0.356715,0.212055,0.33644,0.22411,0.347395,0.406667,LIA
0.659434,0.814276,0.76,0.918869,0.858869,0.76,0.65371,0.726855,0.82,0.403333,ISC
0.34,0.468801,0.533598,0.3,0.568801,0.708801,0.604004,0.58,0.655996,0.453333,LLE
0.62,0.88,0.76,0.84,0.78,0.76,0.68,0.74,0.82,0.42,ISC
0.871302,0.687535,0.35507,0.928698,0.643767,0.52,0.666372,0.636233,0.71507,0.51,ISC
0.26,0.6,0.56,0.54,0.58,0.7,0.48,0.78,0.86,0.43,LLE
0.531374,0.845783,0.768626,0.762843,0.82853,0.677061,0.922939,0.922939,0.917157,0.486667,LIA
0.42407,0.45593,0.48,0.447791,0.60407,0.747791,0.56407,0.531861,0.604418,0.47,LLE
0.934841,0.54,0.445032,0.86,0.404905,0.409936,0.450064,0.385032,0.594968,0.666667,ICO
0.243981,0.432038,0.431942,0.287962,0.656019,0.676115,0.512038,0.555923,0.816019,0.506667,LLE
0.450829,0.504975,0.458342,0.356684,0.652487,0.743316,0.569171,0.510829,0.710829,0.59,LLE
0.76404,0.41202,0.46798,0.73202,0.3999,0.42798,0.43202,0.44,0.58404,0.543333,ICO
0.697771,0.493314,0.264457,0.648915,0.34,0.402229,0.48,0.342229,0.64,0.483333,ICO
0.5804,0.548982,0.551018,0.648982,0.571018,0.348982,0.329382,0.436327,0.648982,0.433333,ISC
0.42,0.48,0.56,0.64,0.74,0.5,0.5,0.52,0.84,0.326667,LIA
0.322278,0.397722,0.384557,0.453165,0.562278,0.695443,0.575443,0.593165,0.697722,0.453333,LLE
0.549763,0.496272,0.646982,0.653965,0.703254,0.646509,0.626509,0.686982,0.803254,0.606667,LIA
0.774471,0.49756,0.339675,0.634147,0.354471,0.299675,0.448293,0.302764,0.445529,0.423333,ICO
0.76,0.48,0.34,0.8,0.34,0.24,0.4,0.42,0.52,0.646667,ICO
0.34,0.56,0.38,0.38,0.62,0.64,0.66,0.6,0.78,0.35,LLE
0.52,0.7,0.82,0.48,0.64,0.6,0.54,0.6,0.7,0.506667,LIA
0.559785,0.519571,0.620429,0.665161,0.675268,0.684517,0.615054,0.695054,0.785161,0.61,LIA
0.92,0.52,0.46,0.76,0.4,0.36,0.42,0.38,0.5,0.403333,ICO
0.577903,0.774731,0.692634,0.698979,0.828441,0.765269,0.82,0.790538,0.907366,0.453333,LIA
0.64,0.84,0.82,0.74,0.64,0.52,0.76,0.76,0.7,0.313333,ISC
0.397054,0.44,0.438036,0.282946,0.618036,0.702946,0.561964,0.619018,0.702946,0.313333,LLE
0.42,0.58,0.4,0.36,0.48,0.68,0.6,0.46,0.68,0.473333,LIA
0.74,0.4,0.48,0.72,0.46,0.44,0.42,0.44,0.56,0.433333,ICO
0.801663,0.841663,0.808313,0.84665,0.864988,0.898386,0.79335,0.891687,0.988362,0.48,ISC
0.330764,0.54,0.470255,0.409745,0.660509,0.749236,0.559491,0.508727,0.650255,0.72,LLE
0.42,0.247882,0.365518,0.302365,0.464729,0.226306,0.4,0.250247,0.270247,0.403333,LIA
0.810738,0.872213,0.741476,0.821476,0.850738,0.710738,0.741476,0.750738,0.759591,0.45,ISC
0.44,0.44,0.48,0.4,0.62,0.7,0.58,0.5,0.7,0.406667,LLE
0.96,0.94,0.9,0.98,0.92,0.94,1.0,1.0,0.92,0.64,ISC
0.446285,0.566858,0.4,0.346858,0.571996,0.653715,0.639427,0.499427,0.693142,0.313333,LIA
0.52711,0.681927,0.68578,0.72,0.676147,0.596743,0.58,0.75289,0.701927,0.45,ISC
0.78,0.38,0.38,0.76,0.34,0.38,0.52,0.5,0.68,0.466667,ICO
0.62,0.76,0.78,0.68,0.72,0.74,0.74,0.78,0.9,0.32,LIA
0.584024,0.706391,0.68,0.726391,0.655976,0.680828,0.713609,0.776805,0.961657,0.44,LIA
0.38,0.48,0.44,0.34,0.72,0.72,0.6,0.58,0.72,0.543333,LLE
0.832753,0.707247,0.503484,0.83101,0.667247,0.506376,0.64,0.53101,0.645505,0.433333,ISC
0.736159,0.800266,0.559734,0.836159,0.631787,0.675894,0.736159,0.752053,0.772319,0.246667,ISC
0.36204,0.408159,0.4,0.335921,0.635921,0.666119,0.566119,0.54204,0.635921,0.63,LLE
0.452274,0.563863,0.4,0.343863,0.592958,0.647726,0.648411,0.508411,0.696137,0.456667,LIA
0.86,0.533874,0.48,0.805315,0.46,0.439189,0.42,0.346126,0.587748,0.736667,ICO
0.683931,0.480347,0.36,0.731792,0.331792,0.371792,0.508208,0.46,0.507861,0.403333,ICO
0.76,0.392204,0.52,0.812204,0.367796,0.347796,0.475592,0.436611,0.575592,0.38,ICO
0.552008,0.620042,0.558013,0.684017,0.608034,0.390021,0.360042,0.470021,0.66,0.403333,ISC
0.425556,0.485556,0.44,0.497333,0.488666,0.46,0.5,0.55689,0.485778,0.45,LIA
0.70014,0.400558,0.36,0.779302,0.37986,0.419721,0.46014,0.45986,0.539721,0.403333,ICO
0.36,0.5,0.38,0.3,0.72,0.78,0.66,0.54,0.72,0.323333,LLE
0.72,0.66,0.38,0.8,0.54,0.26,0.36,0.48,0.5,0.406667,ICO
0.54,0.48,0.66,0.68,0.7,0.64,0.62,0.7,0.8,0.71,LIA
0.62,0.886757,0.744233,0.846757,0.750718,0.778019,0.668738,0.74,0.81099,0.43,ISC
0.723373,0.843134,0.791567,0.818313,0.771806,0.65012,0.543373,0.756627,0.806746,0.71,ISC
0.650349,0.646032,0.698794,0.628445,0.721206,0.598794,0.717587,0.647238,0.703619,0.533333,LIA
0.85518,0.568273,0.456547,0.87518,0.44,0.462086,0.483453,0.281367,0.583453,0.41,ICO
0.7,0.74,0.62,0.8,0.68,0.7,0.7,0.74,0.7,0.45,ISC
0.36,0.46,0.4,0.34,0.64,0.76,0.52,0.7,0.72,0.396667,LLE
0.5,0.498415,0.568951,0.507366,0.614219,0.474732,0.527366,0.66317,0.617902,0.33,LIA
0.385575,0.368606,0.408606,0.388606,0.557212,0.705575,0.54,0.471637,0.725575,0.313333,LLE
0.409983,0.519896,0.430052,0.400069,0.469983,0.559792,0.549913,0.46,0.609879,0.3,LIA
0.54,0.42,0.32,0.3,0.68,0.4,0.68,0.34,0.6,0.383333,LIA
0.375498,0.466495,0.417491,0.424502,0.715498,0.689003,0.573505,0.589003,0.730997,0.356667,LLE
0.888291,0.539272,0.523417,0.764146,0.431709,0.335854,0.495854,0.48,0.551709,0.576667,ICO
0.445,0.435833,0.462501,0.3475,0.600833,0.384167,0.458332,0.466667,0.536666,0.403333,LIA
0.742999,0.685007,0.520991,0.74,0.602999,0.562999,0.682008,0.674003,0.651995,0.74,ISC
0.657131,0.637131,0.694262,0.615219,0.72,0.603825,0.717131,0.639044,0.705738,0.45,LIA
0.76,0.5,0.52,0.5,0.56,0.48,0.74,0.86,0.62,0.38,LIA
0.390644,0.707781,0.50463,0.832411,0.46611,0.38463,0.446205,0.38463,0.563055,0.72,ICO
0.827074,0.475895,0.433537,0.86,0.471179,0.342358,0.342358,0.355284,0.54,0.396667,ICO
0.767066,0.445868,0.427066,0.692934,0.327066,0.447066,0.407066,0.45533,0.627066,0.323333,ICO
0.514958,0.463823,0.345042,0.312521,0.661219,0.475126,0.67374,0.396344,0.631302,0.44,LIA
0.68479,0.662437,0.603193,0.75042,0.78,0.536807,0.818403,0.606386,0.75042,0.513333,LIA
0.691449,0.611306,0.611449,0.76,0.825796,0.65449,0.808551,0.691592,0.771449,0.57,LIA
0.564372,0.362186,0.303644,0.568016,0.378543,0.342915,0.361457,0.459271,0.774899,0.346667,ICO
0.875417,0.52,0.455417,0.86,0.48,0.350834,0.382916,0.324583,0.535417,0.58,ICO
0.731834,0.658028,0.389862,0.794083,0.526193,0.271834,0.365917,0.476055,0.501972,0.453333,ICO
0.432422,0.46,0.404316,0.415684,0.599473,0.807578,0.535684,0.551895,0.575684,0.21,LLE
0.84,0.78,0.32,1.0,0.32,0.22,0.46,0.56,0.48,0.326667,ICO
0.45345,0.46,0.420088,0.399912,0.573187,0.78655,0.519912,0.546637,0.559912,0.353333,LLE
0.571661,0.68,0.717492,0.786238,0.668339,0.531254,0.670846,0.674577,0.679592,0.59,ISC
0.611084,0.785928,0.799277,0.70294,0.783711,0.879229,0.695566,0.94,0.957783,0.42,LLE
0.68,0.46,0.38,0.8,0.26,0.36,0.42,0.44,0.54,0.656667,ICO
0.654641,0.661436,0.689282,0.62,0.714641,0.621436,0.752153,0.677512,0.694641,0.243333,LIA
0.83295,0.834119,0.631763,0.888237,0.774119,0.48,0.631763,0.503525,0.658813,0.58,ISC
0.76,0.42,0.4,0.72,0.4,0.32,0.58,0.4,0.58,0.766667,ICO
0.688733,0.668771,0.593762,0.762495,0.778752,0.541248,0.818752,0.591267,0.742533,0.353333,LIA
0.65702,0.897163,0.768582,0.839928,0.462908,0.685601,0.631418,0.831418,0.75149,0.456667,ISC
0.948144,0.815567,0.737011,0.758555,0.768867,0.599278,0.632578,0.714844,0.8067,0.453333,ISC
0.815601,0.484399,0.468798,0.751202,0.4,0.355601,0.475601,0.455601,0.593197,0.503333,ICO
0.304354,0.357416,0.508708,0.386938,0.633062,0.688708,0.531292,0.66,0.808708,0.456667,LLE
0.701775,0.480592,0.444733,0.6,0.561775,0.358225,0.557042,0.264733,0.48355,0.353333,ISC
0.559955,0.760112,0.600202,0.899843,0.800022,0.640022,0.880067,0.760202,0.76018,0.43,LIA
0.594205,0.772897,0.747756,0.641308,0.726449,0.74,0.765795,0.767103,0.906449,0.613333,LIA
0.686989,0.5,0.444015,0.722007,0.346989,0.364015,0.493011,0.351004,0.542007,0.536667,ICO
0.76,0.617553,0.618059,0.757553,0.633164,0.58,0.610717,0.644388,0.706836,0.71,ISC
0.38,0.4,0.36,0.46,0.74,0.7,0.6,0.6,0.82,0.353333,LLE
0.34,0.42,0.42,0.28,0.66,0.66,0.56,0.62,0.82,0.606667,LLE
0.707935,0.867935,0.80529,0.84529,0.677355,0.560743,0.583388,0.896612,0.80529,0.396667,ISC
0.34,0.44,0.44,0.28,0.66,0.58,0.44,0.68,0.8,0.313333,LLE
0.443537,0.550122,0.430122,0.316707,0.686585,0.78,0.576463,0.523293,0.72,0.433333,LLE
0.806491,0.855497,0.597486,0.921989,0.646491,0.629006,0.775497,0.667017,0.773509,0.57,ISC
0.9,0.56,0.54,0.84,0.4,0.44,0.5,0.32,0.58,0.74,ICO
0.88,0.84,0.62,0.9,0.78,0.48,0.62,0.48,0.6,0.403333,ISC
0.4,0.38,0.52,0.38,0.54,0.62,0.54,0.58,0.82,0.71,LLE
0.617283,0.618267,0.47555,0.6526,0.589133,0.8363,0.62445,0.63925,0.734567,0.433333,LIA
0.52,0.76,0.64,0.54,0.78,0.7,0.76,0.74,0.84,0.41,LIA
0.671223,0.727642,0.602926,0.627642,0.777074,0.63821,0.667642,0.58179,0.829432,0.38,LIA
0.60089,0.535358,0.476248,0.653037,0.673037,0.441431,0.46,0.455358,0.546963,0.63,ISC
0.718827,0.878827,0.881173,0.896469,0.725876,0.541173,0.507062,0.874124,0.872938,0.45,ISC
0.574158,0.628316,0.574158,0.591684,0.508763,0.377079,0.351237,0.465619,0.617302,0.403333,ISC
0.569048,0.744524,0.561508,0.638492,0.610556,0.59246,0.613968,0.686032,0.56754,0.216667,ISC
0.772397,0.891736,0.683471,0.876529,0.612397,0.699339,0.764132,0.544793,0.839339,0.576667,ISC
0.332555,0.324185,0.46,0.335815,0.764185,0.68837,0.50837,0.6,0.790706,0.63,LLE
0.708343,0.851257,0.802914,0.811257,0.76,0.637086,0.557486,0.783314,0.808743,0.48,ISC
0.757028,0.422972,0.4,0.721486,0.394056,0.324458,0.577028,0.4,0.585944,0.626667,ICO
0.32,0.54,0.4,0.36,0.58,0.76,0.62,0.48,0.72,0.58,LLE
0.694119,0.71147,0.465589,0.74,0.622941,0.537059,0.654119,0.634119,0.685881,0.346667,ISC
0.624907,0.76,0.588773,0.762453,0.697547,0.516134,0.477547,0.629814,0.716134,0.913333,ISC
0.800254,0.880254,0.720507,0.879493,0.721775,0.641014,0.740254,0.681014,0.820761,0.406667,ISC
0.84,0.744059,0.371344,0.953791,0.335403,0.271344,0.46,0.529194,0.495403,0.406667,ICO
0.863178,0.6,0.421589,0.781589,0.426356,0.424767,0.481589,0.418411,0.555233,0.543333,ICO
0.422161,0.42,0.402161,0.42446,0.762161,0.75108,0.60446,0.58892,0.68446,0.64,LLE
1.0,0.92,0.8,0.9,0.9,0.68,0.84,0.76,0.74,0.453333,ISC
0.820842,0.480421,0.460421,0.759579,0.400421,0.361264,0.48,0.460421,0.581685,0.553333,ICO
0.703368,0.863368,0.830561,0.823368,0.707193,0.556632,0.596632,0.930561,0.849439,0.45,ISC
0.651278,0.697445,0.665639,0.62,0.711278,0.668722,0.800529,0.78,0.668722,0.346667,LIA
0.606551,0.76,0.761172,0.661172,0.728069,0.73462,0.74269,0.77462,0.891931,0.21,LIA
0.530225,0.780451,0.660451,0.550225,0.759549,0.720451,0.790676,0.74,0.880901,0.556667,LIA
0.62,0.72,0.62,0.5,0.44,0.4,0.42,0.5,0.56,0.373333,ISC
0.504093,0.463181,0.543181,0.791367,0.639089,0.5,0.516819,0.469544,0.705452,0.636667,LIA
0.701255,0.49749,0.268783,0.646274,0.338745,0.398745,0.483764,0.343764,0.641255,0.353333,ICO
0.759648,0.766813,0.546813,0.659824,0.779824,0.5,0.520088,0.740088,0.66,0.56,ISC
0.571852,0.68,0.640739,0.724443,0.703704,0.504443,0.640739,0.695557,0.794818,0.45,ISC
0.405848,0.406339,0.459509,0.4,0.59317,0.633661,0.460982,0.52683,0.66683,0.64,LLE
0.34,0.38,0.58,0.4,0.74,0.72,0.5,0.6,0.8,0.563333,LLE
0.65203,0.864061,0.783909,0.764061,0.712182,0.544061,0.77203,0.832182,0.784213,0.326667,ISC
0.58034,0.658638,0.609489,0.578979,0.72983,0.68983,0.66983,0.570851,0.80034,0.21,LIA
0.761387,0.920924,0.841849,0.877458,0.66,0.501387,0.540231,0.937689,0.840693,0.3,ISC
0.953429,0.799712,0.774006,0.705706,0.800576,0.572853,0.653718,0.672565,0.759135,0.45,ISC
0.805858,0.845858,0.829289,0.863431,0.877573,0.84385,0.776569,0.870711,0.958996,0.61,ISC
0.631517,0.599845,0.422879,0.617121,0.542879,0.308638,0.542879,0.448328,0.428638,0.536667,ISC
0.48145,0.555267,0.495267,0.52145,0.493817,0.515267,0.54145,0.524733,0.507633,0.3,LIA
0.400331,0.459669,0.460661,0.438678,0.461983,0.439008,0.498347,0.460661,0.539669,0.403333,LIA
0.553626,0.792747,0.737967,0.743187,0.744341,0.676813,0.847528,0.872747,0.953626,0.41,LIA
0.521916,0.759361,0.640319,0.541277,0.778723,0.699681,0.761277,0.740639,0.837446,0.483333,LIA
0.526909,0.44291,0.333091,0.306546,0.670182,0.439274,0.676727,0.369455,0.616364,0.35,LIA
0.34,0.42,0.32,0.28,0.7,0.78,0.7,0.46,0.78,0.403333,LLE
0.62,0.94,0.62,0.9,0.52,0.92,0.58,0.74,0.74,0.736667,ISC
0.805759,0.489494,0.445759,0.755253,0.404747,0.364747,0.484747,0.436265,0.570506,0.246667,ICO
0.68,0.8,0.58,0.62,0.74,0.5,0.54,0.76,0.66,0.453333,ISC
0.7,0.78,0.74,0.78,0.76,0.98,0.66,0.94,0.94,0.403333,LLE
0.502112,0.577888,0.519789,0.542323,0.5,0.541267,0.560634,0.498944,0.519578,0.506667,LIA
0.6,0.48,0.32,0.86,0.52,0.94,0.78,0.38,0.7,0.326667,LIA
0.34,0.435912,0.383649,0.327737,0.604526,0.764088,0.620438,0.571386,0.764088,0.533333,LLE
0.74,0.42,0.4,0.66,0.32,0.36,0.5,0.32,0.48,0.536667,ICO
0.412865,0.447135,0.48573,0.388539,0.537191,0.401404,0.435674,0.48573,0.527135,0.59,LIA
0.68,0.58,0.66,0.66,0.68,0.38,0.54,0.48,0.76,0.423333,ISC
0.709051,0.483017,0.464137,0.6,0.569051,0.350949,0.544914,0.284137,0.498103,0.433333,ISC
0.849149,0.631437,0.331437,0.738299,0.695425,0.325161,0.673724,0.531437,0.815425,0.583333,ISC
0.804285,0.875715,0.698575,0.892855,0.707145,0.635715,0.74857,0.67143,0.807145,0.72,ISC
0.36,0.470866,0.454328,0.350866,0.629134,0.716537,0.52,0.678269,0.709134,0.433333,LLE
0.610299,0.562395,0.50539,0.818802,0.643593,0.847305,0.790299,0.441797,0.741198,0.553333,LIA
0.347105,0.358686,0.544477,0.407105,0.768419,0.698686,0.542628,0.578686,0.8,0.476667,LLE
0.600651,0.659783,0.818698,0.738698,0.640868,0.639566,0.759566,0.659783,0.7,0.406667,LIA
0.641831,0.630892,0.583662,0.621831,0.616385,0.456338,0.527277,0.530892,0.861784,0.316667,ISC
0.495109,0.432826,0.364891,0.344891,0.609457,0.412826,0.622283,0.378478,0.580761,0.456667,LIA
0.595947,0.584317,0.424581,0.763789,0.592422,0.336475,0.520264,0.72,0.764317,0.303333,ISC
0.58,0.731168,0.581652,0.729516,0.714758,0.46,0.494758,0.529516,0.644273,0.453333,ISC
0.27352,0.53324,0.459721,0.34648,0.57352,0.679721,0.49324,0.67324,0.679721,0.403333,LLE
0.372477,0.38,0.474128,0.389174,0.558349,0.638349,0.54,0.561651,0.75578,0.38,LLE
0.584983,0.536156,0.572313,0.872313,0.705765,0.288827,0.8,0.405765,0.642704,0.48,LIA
0.86,0.54,0.46,0.86,0.36,0.38,0.48,0.4,0.58,0.913333,ICO
0.405391,0.547305,0.5,0.378086,0.747305,0.654609,0.609218,0.632695,0.707305,0.71,LLE
0.384526,0.489053,0.44,0.349053,0.72,0.724526,0.590947,0.58,0.706421,0.613333,LLE
0.828976,0.80359,0.424956,0.513932,0.467863,0.344273,0.33641,0.318887,0.378887,0.256667,ISC
0.729977,0.482506,0.514989,0.757494,0.32,0.417494,0.415034,0.394989,0.577494,0.38,ICO
0.34,0.46,0.42,0.4,0.74,0.78,0.54,0.58,0.78,0.736667,LLE
0.543626,0.65271,0.461832,0.350953,0.558168,0.46729,0.458206,0.601794,0.621794,0.553333,LIA
0.434116,0.472154,0.378039,0.423923,0.685884,0.754116,0.6,0.6,0.910193,0.403333,LLE
0.88,0.54,0.4,0.9,0.42,0.34,0.52,0.42,0.6,0.26,ICO
0.711551,0.871551,0.888449,0.89938,0.737518,0.548449,0.501241,0.862482,0.878759,0.403333,ISC
0.664267,0.542533,0.431067,0.608933,0.551067,0.3332,0.551067,0.358267,0.4532,0.466667,ISC
0.705437,0.67788,0.578802,0.76212,0.771521,0.552719,0.832719,0.616958,0.76424,0.666667,LIA
0.648443,0.643852,0.723113,0.643113,0.704591,0.607704,0.727704,0.643852,0.7,0.403333,LIA
0.827999,0.46,0.497,0.743,0.383,0.4,0.44,0.510999,0.630999,0.473333,ICO
0.293599,0.42928,0.42,0.28,0.66,0.67856,0.54144,0.582879,0.82,0.71,LLE
0.670802,0.409198,0.447444,0.789198,0.50584,0.741754,0.666716,0.39416,0.544235,0.32,LIA
0.539143,0.750428,0.64,0.587858,0.760857,0.7,0.721714,0.634712,0.811285,0.693333,LIA
0.22,0.56,0.52,0.36,0.66,0.72,0.68,0.64,0.74,0.443333,LLE
0.350995,0.38,0.410995,0.367993,0.563002,0.633997,0.56,0.566003,0.59801,0.533333,LLE
0.897537,0.583209,0.449627,0.783209,0.399254,0.316791,0.390373,0.4953,0.66,0.41,ICO
0.694743,0.751982,0.566637,0.774655,0.704053,0.551982,0.462673,0.7,0.746637,0.353333,ISC
0.72,0.44,0.5,0.78,0.34,0.3,0.48,0.38,0.5,0.693333,ICO
0.737642,0.361179,0.31179,0.440043,0.575284,0.434148,0.676463,0.343537,0.442358,0.326667,LIA
0.42,0.78,0.74,0.66,0.66,0.48,0.58,0.78,0.68,0.536667,ISC
0.800722,0.784331,0.798556,0.955669,0.782887,0.816391,0.798556,0.817835,0.88,0.353333,ISC
0.541063,0.465266,0.482076,0.830532,0.593671,0.615847,0.588455,0.438937,0.685266,0.42,LIA
0.355354,0.484646,0.345118,0.310236,0.66,0.675354,0.654882,0.6,0.635354,0.463333,LLE
0.895598,0.955598,0.820379,0.955598,0.875598,0.70239,0.639621,0.77761,0.742012,0.453333,ISC
0.77092,0.70773,0.53092,0.75546,0.63092,0.53681,0.67681,0.6027,0.63227,0.536667,ISC
0.753595,0.46,0.439216,0.7,0.313595,0.433595,0.380784,0.439216,0.607189,0.35,ICO
0.88,0.62,0.48,0.84,0.36,0.38,0.42,0.38,0.5,0.303333,ICO
0.9,0.56,0.499655,0.799655,0.410086,0.429914,0.469741,0.330086,0.559828,0.406667,ICO
